date,AAPL,AMD,AMZN,CSCO,META,MSFT,NFLX,QCOM,SBUX,TSLA
2013-08-02,0.01283882795112179,-0.002624671916010568,-0.004450698694243527,0.01154841450697175,0.014964389554269264,0.006946637196084682,-0.011801531951242894,0.02267504213267979,0.01020685900925411,0.018070755917536152
2013-08-05,0.014940100367448972,0.0052631578947368585,-0.010584793399296522,0.004581901489117968,0.029934296977661035,-0.005957980558168763,0.03111298146642172,-0.0074906367041198685,-0.00350262697022774,0.04840217391304358
2013-08-06,-0.008946624438599393,-0.02617801047120405,-0.0007973686833450122,-0.003800836183960432,-0.01630559595804948,-0.003785488958990557,0.008115754988583301,-0.009962264150943367,-0.01581722319859402,-0.017480016173680557
2013-08-07,-0.0005837711617044938,-0.008064516129032362,-0.012768079800498766,-0.0034338038916443825,0.008300907911802824,0.015294490183660692,-0.026142664489251066,-0.005793566092392233,-0.00837912087912085,-0.05571559720155739
2013-08-08,-0.008538876577705024,0.005420054200542035,-0.003940588056986827,0.0053598774885146305,-0.008489837921276,0.025792970090134926,0.004775093114315787,0.017481981291213033,0.010389250588724197,0.14340630482639916
2013-08-09,-0.01422445732055444,-0.016172506738544534,0.005139649692297299,-0.007882711348057958,-0.0010378827192526474,-0.005776831863788301,0.009384592160217364,-0.001205727204220075,-0.0019193857965451588,-0.0031274433150899617
2013-08-12,0.02840348974763418,0.0,-0.0019175132880305812,0.011016005834260989,-0.0072727272727273196,0.005198776758409629,0.015232461205690662,0.002867059001056216,0.0017857142857145014,-0.03673529411764698
2013-08-13,0.04752147812646035,0.010958904109588996,-0.009167818261485161,-0.0007403189066059745,-0.031423338566195724,-0.019470641922725962,0.010093542587929605,0.011886849232621177,-0.0039764157411217305,-0.013231148158326045
2013-08-14,0.018244626700067323,0.035230352303523116,-0.008946491138551504,0.0021466157557796794,-0.009967854345066085,0.0037232392181199003,0.010108812194311811,-0.004312267657992641,-0.010875550660793043,-0.04173156065310002
2013-08-15,-0.0011851535644477051,-0.03403141361256545,-0.016715864625523547,-0.07172915797854185,-0.0024556616643928164,-0.017310664605873383,-0.03208436047848484,-0.00014934289127821465,-0.015448851774530259,0.002217271034475221
2013-08-16,0.008879516378462071,-0.008130081300812941,-0.005759765420462859,-0.008780886256891995,0.014223194748358647,0.0003145643284052646,0.02154612805029643,-0.0007468259895443419,-0.0004240882103477839,0.016689398902408836
2013-08-19,0.010768990657956445,-0.016393442622950838,0.0026332420476089524,0.0,0.01968716289104644,-0.012798742138364738,0.0035152806545994952,-0.0085201793721974,-0.005939753924480096,0.020418942186823275
2013-08-20,-0.013135836237702536,0.008333333333333304,0.005322687957418637,0.0020601565718993964,0.015868817773075694,0.0072309113496640265,0.05200558319007098,0.005728931102065404,0.00526390667235721,0.032298136645962705
2013-08-21,0.0025704929758487705,-0.005509641873278293,-0.008777735204987924,-0.010279605263157854,-0.0023431398073416876,-0.0003162555344718987,-0.010683530816005704,-0.0020986358866736943,0.0007500707613925517,-0.011502206177296359
2013-08-22,0.0011983457255286822,0.005540166204986097,0.018132621147696426,-0.00249272953884494,0.006002087682672075,0.02467573552673219,-0.0022938927048515856,0.008412197686645584,0.016786163788836683,0.06249175737778079
2013-08-23,-0.003857951667047166,0.005509641873278293,0.000966417008939402,-0.006247396917950954,0.05188067444876787,0.07286199444272912,0.03191845483538658,0.0002979293907345859,0.0009735744089012233,0.030171961081989496
2013-08-26,0.003889658872446189,-0.019178082191780743,-0.013102996448398407,-0.0012573344509639872,0.01948212083847123,-0.01726618705035976,0.01566425336408006,-0.0029784065524944836,-0.0012505210504377695,0.01470901726710716
2013-08-27,-0.028591787654760892,-0.05307262569832405,-0.018447992732608887,-0.014477549307595372,-0.04112239961296571,-0.026061493411420278,-0.023627954422782538,-0.013876026885735637,-0.023928770172509717,0.016989404457435242
2013-08-28,0.004722171281863252,0.008849557522123908,0.0023137436372049347,-0.0017032148179688678,0.022906155398587424,-0.007215874924834442,0.02651752408436292,0.008164069008345765,0.011402508551881407,-0.003350098796479295
2013-08-29,0.0016370066164728136,-0.011695906432748537,0.008523332623055602,0.00021326508850494363,0.018052678307191483,0.016050878255602585,0.015844861660079257,0.0022536057692306155,0.0031003382187149153,-0.002343038921481133
2013-08-30,-0.009116948640999545,-0.032544378698224796,-0.010564124234101024,-0.005970149253731405,0.0003391472868214951,-0.0044709388971683195,-0.01368630445461494,-0.006445810223354664,-0.009272267490868402,0.017704390869592634
2013-09-03,0.0027987540659517585,0.0,0.027831162360310246,0.007293007293007303,0.013948757688768465,-0.045508982035928125,0.01792714738674417,0.0070911285455641515,0.015314804310833763,-0.0003550285354184668
2013-09-04,0.02069423988354835,0.012232415902140747,0.016759002770083242,0.012350936967632009,-0.0021495103893001133,-0.021486825595984915,0.011868516217479641,0.007940074906367167,0.00754189944134076,0.009953208378097544
2013-09-05,-0.006861159771818892,0.030211480362537735,0.0015665440675656228,-0.0033655868742110684,0.02106270943034927,0.0012822567719186218,0.009165615417575212,0.008174791914387525,-0.0012475741613530156,-0.004052818511094736
2013-09-06,0.005958774776404718,0.04692082111436946,0.005984359061543598,-0.0059096665259603665,0.030239099859353136,-0.0026572754922362662,-0.012097175902425539,0.0028011204481792618,-0.0066620402498265285,-0.017424770715086413
2013-09-09,0.01595517489434406,0.03361344537815136,0.013012911512201741,0.01571125265392781,0.0020477815699657675,0.016146635850025737,0.00895108118880339,0.01880329314907403,0.012155931256113028,-0.037551768436750343
2013-09-10,-0.02277969852025996,0.04878048780487809,0.0021687631376998695,0.009824414715718932,-0.009990917347865502,0.023219080713947182,0.06428629222253424,0.011414306122743412,0.024503036996134764,0.03528324605863742
2013-09-11,-0.05444448847201078,-0.012919896640826933,-0.00239712345185783,0.009107845166632211,0.03302752293577971,0.010805804260574314,-0.015204772509771258,-0.028534741047224976,0.01583237889914435,-0.017130543759523165
2013-09-12,0.010650207436586623,-0.018324607329842868,-0.0026031237484981373,-0.0034871794871794703,-0.006438721136767245,-0.0015271838729384868,-0.02236006793391887,0.010574239976501643,0.003714020427112441,0.008622824800711859
2013-09-13,-0.016479285384259912,0.021333333333333426,-0.003145285417921362,0.001235076163030202,-0.009832402234636772,0.01040073416947096,0.014081007013795332,-0.0033425374218863935,-0.0013215276860051306,0.003701581584858893
2013-09-16,-0.03179430966778285,-0.0026109660574412663,-0.006243286788399582,0.002467105263157743,-0.04062288422478,-0.006933091129276425,-0.01141893949977435,-0.00714494021580625,-0.004366812227074246,0.006279449075752064
2013-09-17,0.011551596509016493,0.007853403141361293,0.02739309599405515,-0.0004101722723542922,0.060221124441308005,0.0039328069266180155,-0.008638803494441238,0.019532971067704574,0.01063264221158966,-0.0020980973048904117
2013-09-18,0.020557885544910226,0.020779220779220786,0.025853963244238276,0.017439474764054275,0.003550033281561893,0.011843303978135378,0.024604606382382155,0.0031691155286661665,0.01696475539189879,-7.218913553508344e-05
2013-09-19,0.016401839030592225,0.0050890585241729624,8.332425312640446e-05,-0.007259528130671655,0.016581914658412522,0.009603841536614643,-0.004632153210006873,-0.00258472142446875,-0.012672960041381187,0.07039851279644793
2013-09-20,-0.010356950183484481,-0.03037974683544309,0.013715311158110755,-0.00426569165143198,0.03284036537625057,-0.02523781212841869,0.027271519112060272,-0.005758710048948901,-0.003012442698100748,0.030747051335013875
2013-09-23,0.0497028730261424,-0.010443864229765065,-0.015331605234873869,-0.009587923296613732,-0.006317119393556614,-0.0015553048092462607,-0.03756624614121795,-0.0011584129742252536,-0.0099842354177615,-0.01243252085718971
2013-09-24,-0.003138749864463053,0.0026385224274405594,0.008475392468457965,-0.005561277033985457,0.026700572155117674,-0.008704948075748398,0.014732807089917088,-0.006813569150478371,0.015790870488322728,0.00673347689249626
2013-09-25,-0.015479822989597936,0.02894736842105261,-0.004711425206124886,0.012013256006627948,0.020846233230134015,0.0015405946695425943,0.0021194811838947114,0.00350313822799575,-0.002743305029392462,0.01595188929931801
2013-09-26,0.009739787759848628,-0.005115089514066473,0.017495602110986663,-0.027015963978714752,0.01880307319045693,0.008152591908937135,0.020739748069038333,0.0017454545454547166,0.011003405816085943,0.018365562141677172
2013-09-27,-0.00713504175064783,-0.007712082262210873,-0.006632717213630124,-0.018510727808161653,0.016868426275054693,0.01525785779676525,-0.003538965461036825,-0.021634964425729764,0.001943508681005346,0.011983142493638521
2013-09-30,-0.012429601359541853,-0.012953367875647603,-0.010664219486725135,0.0043291898842692245,-0.019711163153786182,0.00030057108506165164,-0.010213181681701822,-0.0008904719501335867,-0.004655373076425717,0.012933439147618797
2013-10-01,0.023509996006295886,0.013123359580052396,0.02658009211873069,-0.0081515940420811,0.003782600039816897,0.009014423076922906,0.049838362068965525,0.002525252525252597,0.0024684942185266845,-0.0019082637127364466
2013-10-02,0.00328224432062707,0.010362694300518172,-0.0013709300514097578,0.003442340791738552,-0.002776675922253058,0.010125074449076843,0.018820769262285486,0.0028152318862055825,0.00038880248833583764,-0.06244025274545917
2013-10-03,-0.012565558815623157,0.0,-0.01794015787338943,-0.013507718696397997,-0.021817820206841754,-0.00176886792452835,-0.027241883628836505,-0.00842198581560294,-0.0041456147169322,-0.042218961643994524
2013-10-04,-0.0007819468739501678,0.002564102564102555,0.013597661710509579,0.0006520321669203355,0.037756948539129365,0.0005906674542233148,0.017219321148824962,0.013559827149456138,0.00689475738259393,0.04425307252899424
2013-10-07,0.009767493087397217,-0.01278772378516635,-0.02824097291875627,-0.005647263249348389,-0.010286050156739779,-0.017119244391971877,-0.027806653918385327,-0.012202293443104972,-0.0069638242894056734,0.01155379476681051
2013-10-08,-0.013961284989322253,-0.03626943005181338,-0.02193336128761736,-0.011140235910878094,-0.06681183806790059,-0.008708708708708657,-0.04978504512512261,-0.012501860395892295,-0.017316974798662566,-0.0455562201446984
2013-10-09,0.011742856477492403,-0.018817204301075363,-0.01648913366091742,-0.005964214711729698,-0.007848960543063166,0.0018176310209028212,-0.04594499474398328,-0.009645817633760378,-0.003574738514497522,-0.03405530230841203
2013-10-10,0.00627226221508681,0.03835616438356171,0.02328404251752003,0.022666666666666835,0.04874919820397672,0.020864832174176007,0.05396038762944633,0.01719677370263284,0.024714323677916594,0.0245911837895485
2013-10-11,0.006479061708345002,0.01055408970976246,0.018730298125004152,0.011734028683181297,0.0012232415902140303,0.010959715639810463,-0.010348233961273712,0.010622381807301018,0.009076763485476924,0.03336022274844508
2013-10-14,0.006550987477557113,0.036553524804177506,-0.0006111486377817776,0.002577319587628857,0.00814498065567082,0.009375915616759434,0.07815106693377816,0.002960769800148144,0.003598046774608177,0.005707906289609044
2013-10-15,0.005322962118347041,0.012594458438287104,-0.013839716768587085,-0.006855184233076295,-0.00020197939810140397,0.0011611030478955175,-0.0082309855385857,0.006199261992619887,-0.01779769526248398,0.023486599951591414
2013-10-16,0.004879281302639038,0.017412935323383172,0.013348563968668348,-0.00798101811906815,0.033030303030302965,0.00434908669179479,0.0036926866525806012,0.010268446530732112,0.017338026332942347,-0.0020713219764000312
2013-10-17,0.006760947426649455,0.0,0.000901800380044504,-0.0093063709502067,0.02102278282976444,0.008083140877598094,0.022367285703755346,-0.0024684187599826046,0.008905689390056315,-0.004126727300956867
2013-10-18,0.0087024570010934,-0.13691931540342295,0.05843549892203237,0.007901321276502227,0.03849837195939476,0.001145475372279492,0.010299615540395823,-0.0043377001455604525,0.007302978345081534,0.003274034200938747
2013-10-21,0.024506594331680898,-0.04532577903682711,-0.007569999695984042,-0.0013501154130917126,-0.006824050165990414,0.0008581235697939782,0.06443785839623195,0.005379959650302579,0.0018913125709241196,-0.058887516664349215
2013-10-22,-0.0028678685936165405,-0.05637982195845692,0.018686435485847364,-0.012211077191452313,-0.02181987000928509,-0.011717633609602873,-0.09145620040699776,0.0021811836556639985,0.018122325698464836,-0.006144246395578312
2013-10-23,0.00979710987951532,-0.012578616352201255,-0.017393396283153728,-0.01743929359823393,-0.014712861888941609,-0.023713128976286857,0.02392414074504945,-0.027278003482298252,-0.010506798516687343,-0.04103707590066463
2013-10-24,0.013238321794694086,0.028662420382165488,0.016691353793044206,0.00536957986969222,0.01050096339113682,-0.0011848341232226778,0.0029675414554943824,-0.001491646778043032,-0.012492192379762623,0.05257734778921663
2013-10-25,-0.011191358544597074,0.034055727554179516,0.09385629571656495,0.0035978457619163517,-0.00943845933835441,0.059608540925266906,-0.009626540933404648,0.019868538990140294,0.011511701454775425,-0.02015021700900088
2013-10-28,0.007453072262859184,-0.005988023952095856,-0.014392250749882929,0.004230683589401041,-0.03312800769971136,-0.004478029666946437,-0.042774894583198164,0.003954885015380327,-0.01563281640820413,-0.04008593632578006
2013-10-29,-0.024909903721161197,0.003012048192771122,0.012675899039535476,0.012195121951219523,-0.016603953891178302,-0.0014056789429293115,0.04235672836630089,0.005690107966151103,0.011561428026934495,0.00989196209002241
2013-10-30,0.015905445244082328,-0.009009009009009028,-0.00446650124069492,-0.005257393209200489,-0.007794311165097767,0.000563063063062863,-0.02798505467618828,0.0015958218482519104,0.015197186636523474,-0.03192061798316426
2013-10-31,-0.004182158612633047,0.0121212121212122,0.008169934640522847,-0.006386258533362721,0.024382779024688883,-0.0037985368598761893,0.013641784345392427,0.0065179606025491665,0.0027217617221328982,0.004522030768651097
2013-11-01,-0.005110376635829361,-0.008982035928143617,-0.01381204845754469,0.00022163120567397776,-0.009062842346379774,0.003389351786470707,0.02103819087187353,0.005900129515038266,-0.008389882788402137,0.01393643261087707
2013-11-04,0.012922331403957488,0.0030211480362536403,-0.0007298009481839784,0.0006647462884996624,-0.030753768844221097,0.01168191414496822,0.025315809838045267,-0.0047210300429186836,0.0,0.08035111411208651
2013-11-05,-0.0024717607973422373,0.003012048192771122,0.0004237051903885902,0.02147918511957503,0.03909166321028623,0.019476905954368462,0.011551237232679368,-0.008121316659479683,0.02015677491601342,0.009186643835616515
2013-11-06,-0.008616647127784316,-0.0030030030030030463,-0.007556590840698596,0.009321482766095901,-0.01965871669494057,0.04203056768558944,-0.01718946330584581,0.010651402072313632,-0.01048908403463833,-0.14507139039474692
2013-11-07,-0.016179055379670237,-0.012048192771084376,-0.03543152338705147,-0.007302405498281872,-0.03175895765472303,-0.01781037192247248,-0.026128796110713726,-0.037998279323200324,-0.025391347220510285,-0.07533764004247168
2013-11-08,0.01574033097856664,-0.0030487804878047697,0.019647223192455376,0.017308524448290896,-0.0006307821698906535,0.0074666666666667325,0.02459614985126657,0.005365926367566054,0.026938156064246987,-0.013028407078696236
2013-11-11,-0.002904568779112826,0.021406727828746197,0.011612571722189102,-0.0027647809442791216,-0.027982326951399128,-0.0050291159343567315,0.00898776827443215,0.0025203854707189777,-0.002586206896551868,0.04890884773886284
2013-11-12,0.001855707920204397,0.029940119760479167,-0.013680307468296515,0.012156110044785784,0.008766233766233533,-0.006118648576749264,-0.012369284566049576,0.01316178645371191,-0.004630201259414712,-0.04766495620173117
2013-11-13,0.0012007452158648846,0.029069767441860517,0.01913998798386385,0.011167298777918333,0.04516682759360591,0.02127944325481801,0.004656460209289115,0.02218654211064064,0.010494324877504235,0.006531180946368176
2013-11-14,0.014456198471558102,-0.005649717514124353,0.03137387008028747,-0.10960616795165667,0.005748306302607364,-0.0035119905648014482,0.021731732421389705,0.01699271740682562,-0.003940535961994063,-0.007937967058518347
2013-11-15,-0.006001198119059081,-0.005681818181818232,0.004828577338893192,0.007956938918792567,0.00040824658093474575,-0.004734225822571769,0.020987523141242193,0.013338949733221028,0.0006162188809464286,-0.015621423042961657
2013-11-18,-0.012117527213768797,-0.008571428571428563,-0.008099249668174546,-0.011376828418853124,-0.06488471740461133,-0.016939298644327527,-0.022843670758139978,-0.003186919772758867,-0.008005912058135167,-0.10240310077519377
2013-11-19,0.0017762181131055765,-0.014409221902017322,-0.0033863127423672257,0.006106153123532243,0.01156447741653932,-0.01236559139784943,-0.01310822684605828,-0.0013900472616068527,-0.007698038241867433,0.03709918201670526
2013-11-20,-0.008757558446597646,0.0,-0.006494218227653947,-0.008870214752567773,0.0015099223468506562,0.00925421883505706,0.0066100368792325614,-0.011275055679287327,-0.0028778778778779657,-0.039495598382108144
2013-11-21,0.011912205253113761,-0.014619883040935644,0.01751385939266914,0.011304757418747036,0.005815205685979041,0.008629989212513456,0.02645001938032432,0.009573419681824458,0.023089471702848474,0.008174386920980936
2013-11-22,-0.002562862669245547,-0.008902077151335397,0.009188984061585082,-0.0004657661853748607,-0.010064239828693866,0.00454545454545463,-0.0018659976659964883,0.017431320596848376,-0.0022077762786705257,-0.005896805896805857
2013-11-25,0.007579063040351608,0.014970059880239583,0.011630093201901559,-0.008853681267474434,-0.030499675535366588,0.0018631887143998327,0.0068722229377293775,-0.006441885964912242,-0.007867240319606617,-0.004448838358873108
2013-11-26,0.01844426623897366,0.017699115044247815,0.012558411214953269,-0.0028208744710859213,0.023873270861222595,-0.007704569606801215,0.01416028604377395,0.016002207200993324,0.009912030727295296,-0.002817775571002823
2013-11-27,0.023548556430446066,0.03188405797101446,0.014002150142905734,0.0028288543140027045,0.013074743952930845,0.006693440428380271,0.020525079420134373,-0.0012219959266802638,0.0013495276653170407,0.05345250395229839
2013-11-29,0.018519278307160603,0.022471910112359605,0.01786868712989076,-0.0009402914903620108,0.01118520111852006,0.014095744680851174,0.0091301803828574,0.00027188689505153185,-0.001960303847096445,0.0026705424982571557
2013-12-02,-0.008706073102816125,0.005494505494505475,-0.0033534881357656365,-0.007529411764705896,0.0010636034886195578,0.008392341987935925,-0.0051380577950174144,-0.0019026909486273835,-0.004787625828627573,-0.024430485663441526
2013-12-03,0.02737875124448852,-0.010928961748633892,-0.019474891664542304,0.00806069227121875,-0.007012324691882843,-0.00364109232769827,-0.0026928980584205453,-0.0017701525054465428,-0.006414209942025351,0.16534187001691203
2013-12-04,-0.0023336530569866287,-0.013812154696132617,0.0033796079654759836,-0.0005174035747884664,0.04044511020757535,0.01644479248238051,-0.01837850973796784,-0.0017732915018414674,-0.01303538175046548,-0.03974416121575253
2013-12-05,0.00513415202243972,0.019607843137255054,-0.0038086848378069416,-0.015953691938444092,-0.005758946935417453,-0.02413970210580374,0.005024000062873846,0.0006832467887400995,0.0027672955974842317,0.011011194714626527
2013-12-06,-0.01387916498210262,0.005494505494505475,0.006398085775963125,0.01769488283118137,-0.008274720728175589,0.0094736842105263,-0.010109205222144424,0.007237470981838134,0.0027596588058202975,-0.02220964624731725
2013-12-09,0.011449599264026,-0.00819672131147553,-0.005323685230650077,-0.0028195488721806106,0.018773466833541974,0.00899374348279447,0.0034699798358028833,-0.005287418655097631,-0.0026269702276706663,0.030871545106090137
2013-12-10,-0.0015571165168045686,0.024793388429752206,0.007508638831874137,-0.0004712535344013613,0.02876740376740372,-0.015372690866813032,0.020889588663648873,0.00013629548861926466,-0.02947447635770739,0.004163135593220346
2013-12-11,-0.007406600588171219,-0.010752688172043001,-0.01441539016968374,-0.015558698727015652,-0.01721564334759662,-0.013119916032537371,0.002423300701349884,-0.00504224584355395,-0.012664771258723007,-0.017859968563079476
2013-12-12,-0.0014614486797083215,0.0027173913043476716,-0.0024595096679662642,-0.017720306513409834,0.049615228837585956,-0.010369582557830381,0.025687971059924486,-0.003835091083413289,0.0010471204188482464,0.055993555316863564
2013-12-13,-0.01089948199987012,0.0,0.007842622950819722,-0.013164310092637854,0.028747829442407946,-0.014239656098871567,-0.011677616776167743,-0.0020624226591503536,-0.0016997907949791724,0.001251106160935045
2013-12-16,0.005535046032796087,-0.027100271002710064,0.012310014574224315,0.021739130434782705,0.009189797449362436,0.005314799672935466,-0.007209258205274183,0.0028933590520805463,0.001440733464309174,0.0019403470275103363
2013-12-17,-0.004500092914864751,0.01671309192200554,-0.0033935779108927866,0.011605415860735047,0.01951310165396758,-0.009895621526365583,0.02336709344544241,0.0017859596098364072,-0.004839131572063726,0.030549443864256176
2013-12-18,-0.007603008914742415,0.0,0.021436863149748353,0.003824091778202643,0.012942034269048497,0.0016429353778750766,0.003656204717587208,0.003565551289083979,0.02089630700486267,-0.029388036206217993
2013-12-19,-0.011458841711403989,0.0,-0.0019446408728154285,0.0033333333333334103,-0.009357567032571623,-0.009021323127392011,0.0013284066933836325,-0.010248701831101381,-0.006822863027806436,-0.049060849644714355
2013-12-20,0.008377474929287754,0.010958904109588996,0.017738303094714025,0.0028476506881822683,0.001271571298819163,0.015172413793103301,-0.002840951319212248,0.0066270882231118655,0.0066104990278677,0.01790796584695098
2013-12-23,0.038377388705572724,0.016260162601626105,0.0017901541521632147,0.020823473734027598,0.04807692307692313,-0.004891304347826031,0.013071323026584203,-0.0009600877794539997,0.008498583569405138,0.0021676981558858
2013-12-24,-0.004248443056128481,0.005333333333333412,-0.009232602005360913,0.0055632823365785455,0.0032889042755754883,0.012561441835062803,-0.005755160147585148,0.0027457440966502933,0.0031920326864147697,0.054754440961337414
2013-12-26,-0.006639077829130202,0.007957559681697646,0.013001002004007889,0.005071461502996755,-0.003968253968254065,0.009708737864077666,-0.0038589824939830875,0.006024096385542244,0.003945526282296052,0.02701604913810196
2013-12-27,-0.006757931010511697,-0.0052631578947368585,-0.015603748856302113,0.010091743119265972,-0.03966741728737222,-0.004006410256410242,-0.02501713184182619,0.004354926510615087,-0.00393002028397571,-0.028167112002855266
2013-12-30,-0.009943409054551156,0.0185185185185186,-0.011831792604501512,0.010445049954586727,-0.031204906204906124,0.0,-0.0013885714285714057,-0.0031165311653117422,-0.0002545500827286773,0.00873475140698976
2013-12-31,0.011719677039834675,0.0051948051948051965,0.013778376592012531,0.008089887640449378,0.017482777881213885,0.0032180209171359664,0.003215894070051517,0.009242897920348048,-0.002036919159770778,-0.01319531226937709
2014-01-02,-0.014059411870395944,0.02067183462532296,-0.0020562200656987217,-0.019170753455193923,0.0011162143863565621,-0.006682705159048341,-0.014531606195943736,-0.012525252525252606,-0.015563209593060345,-0.0021837544622380634
2014-01-03,-0.02196945537011452,0.012658227848101111,-0.003844510892780817,-0.0009090909090908594,-0.002796563699506427,-0.006727664155005364,0.0007717329649594706,-0.005864702673213262,-0.0028508487754308476,-0.00359758961495793
2014-01-06,0.005455288887048715,0.03249999999999997,-0.007088083947129453,0.0013648771610554888,0.04844474586212577,-0.02113248442156579,-0.009722120474866647,-0.0026066675812868034,-0.010136452241715443,-0.01712016207487943
2014-01-07,-0.0071553219637499055,0.012106537530266248,0.011178009806163125,0.013630168105406515,0.012587412587412583,0.007749792416274381,-0.05581588215024791,0.007427785419532151,0.013653669423657533,0.016051020408163197
2014-01-08,0.006335841054383673,0.0,0.009773132678441376,-0.0007619901389511741,0.005352209944751385,-0.017852238396044995,0.004387628865979432,0.006007646095030239,0.010620385960367962,0.012854890381930772
2014-01-09,-0.012772227746492781,-0.021531100478468845,-0.0022641321656051705,-0.009105997398286436,-0.017345011162630875,-0.006431767337807481,-0.011553431541607151,0.0031216069489683473,-0.0055107010124312295,-0.024788553637472344
2014-01-10,-0.006669658793198807,0.019559902200489088,-0.008353906386374454,0.005885015844273367,0.012583012932541049,0.014354066985645897,-0.014566978193146451,-0.0005411987552427222,0.0009020618556700999,-0.012261954388783192
2014-01-13,0.0052328513786146225,-0.00959232613908878,-0.01679826987879096,-0.0013501350135012302,-0.03503624439074904,-0.02941176470588247,0.014059424303351387,-0.008799241911466193,-0.03283120896098879,-0.04378930898535205
2014-01-14,0.019897351201053626,0.041162227602905554,0.016778351833853344,0.00991437584497512,0.032731175102843846,0.02287021154945701,0.003414685850980037,0.002321770008194557,0.004526091586794401,0.15738537887677206
2014-01-15,0.020077995685126915,0.03953488372093017,-0.004200835136086822,0.01651048639000452,-0.002424662279182588,0.027389603130240303,-0.022429577464788797,0.015260934732252318,0.009673999469917982,0.01773738989703566
2014-01-16,-0.005576292217806977,-0.020134228187919434,-0.00017682572561716903,0.0,-0.007118055555555669,0.003536452665941381,0.0039345637761643015,0.002818413635753414,-0.011812573828586359,0.041674282580880906
2014-01-17,-0.024501507979408643,-0.045662100456621,0.009626073774633648,-0.0017559262510975504,-0.01556216121699594,-0.013824884792626668,-0.004942721831550756,0.00013383297644553593,-0.005179970779652043,-0.005615020178978747
2014-01-21,0.015536233084926243,-0.0023923444976076125,0.01861815269888134,0.003957783641160839,0.03925399644760219,-0.005772402418911526,-0.0040298121259169095,0.009768499933092256,-0.016688918558077415,0.0392359272983942
2014-01-22,0.004441679372963359,-0.11990407673860914,-0.0061663186340743525,0.00043802014892690977,-0.017091095539224055,-0.006635333149018541,0.015270898195431704,0.004240657301881834,-0.0006788866259336279,0.010637846281847718
2014-01-23,0.008468380650664242,-0.013623978201634857,-0.011543975873831935,-0.012259194395796924,-0.015301686663188985,0.003478986919009275,0.16477366876626864,0.001187648456057122,-0.0028532608695651662,0.016465053763440762
2014-01-24,-0.018178980648019483,-0.04143646408839774,-0.03068497261610037,-0.015957446808510634,-0.03849549708635003,0.020801553182637544,-0.006790752619238782,-0.023592988005799453,0.021665076985965426,-0.0380165289256198
2014-01-27,0.00811178054095607,-0.01729106628242072,-0.0034055727554178628,-0.009009009009009028,-0.016528925619834767,-0.02105692161391115,-0.01256293706927658,-0.011879049676025821,-0.01026940517471342,-0.02852233676975946
2014-01-28,-0.07992594363374639,0.038123167155425186,0.021098684891788233,-0.011363636363636354,0.029691876750700397,0.006661115736885881,0.06699423812094452,-0.016530054644808834,-0.004312087319768176,0.05164485320127343
2014-01-29,-0.011354778791882514,-0.016949152542372947,-0.025936161042516948,-0.0045977011494253706,-0.029198404062386607,0.01075268817204278,-0.015611770779556,-0.012085011807195345,-0.03153336040059551,-0.017658930373360193
2014-01-30,-0.0019291094224415106,0.0,0.0489588755856325,0.015057736720554216,0.14104240612740515,0.0054555373704310295,0.01061486500660802,0.030089988751406116,0.004891000558971514,0.04342578325629165
